name,building,type,address,latitude,longitude,googleMapLink,phoneNumber,workingHour,dine-in,takeOut,delivery,rating,reviews,menuPhoto,menuList,numberOfItems,nameOfFood,price,inside,website
Madsen,Spencer Fox Eccles Business,Café,"1677 Campus Center Dr Rm 1120, Salt Lake City, UT 84112",40.76142004,-111.8433564,"https://www.google.com/maps/place/David+Eccles+School+of+Business+Academic+Advising/@40.761546,-111.843351,17z/data=!4m5!3m4!1s0x0:0x79d5eb7bde4d512c!8m2!3d40.7612153!4d-111.8433457?hl=en-US",No number,"Mo (7:30 AM - 6:00 PM), Tue (7:30 AM - 6:00 PM), Wed (7:30 AM - 6:00 PM), Thu (7:30 AM - 6:00 PM), Fri(9:00 AM - 1:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.5,"https://www.google.com/maps/place/Two+Creek+Coffee+House/@40.7665334,-111.8477138,19.75z/data=!4m7!3m6!1s0x875271d605556b13:0x46d01e9d0733b4e6!8m2!3d40.7664888!4d-111.8477119!9m1!1b23",https://www.twocreekcoffee.com/menu.html,Smoothies,4,Mango,5.5,20 Oz,https://www.twocreekcoffee.com/
Madsen,Spencer Fox Eccles Business,Café,"1678 Campus Center Dr Rm 1120, Salt Lake City, UT 84112",40.76142004,-111.8433564,"https://www.google.com/maps/place/David+Eccles+School+of+Business+Academic+Advising/@40.761546,-111.843351,17z/data=!4m5!3m4!1s0x0:0x79d5eb7bde4d512c!8m2!3d40.7612153!4d-111.8433457?hl=en-US",No number,"Mo (7:30 AM - 6:00 PM), Tue (7:30 AM - 6:00 PM), Wed (7:30 AM - 6:00 PM), Thu (7:30 AM - 6:00 PM), Fri(9:00 AM - 1:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.5,"https://www.google.com/maps/place/Two+Creek+Coffee+House/@40.7665334,-111.8477138,19.75z/data=!4m7!3m6!1s0x875271d605556b13:0x46d01e9d0733b4e6!8m2!3d40.7664888!4d-111.8477119!9m1!1b24",https://www.twocreekcoffee.com/menu.html,Without Coffee,7,Matcha Latte,"{4.00,5.00,5.50}","highly caffeinated, earthy, full bodied green tea, sweetened to taste and combined with milk",https://www.twocreekcoffee.com/
Madsen,Spencer Fox Eccles Business,Café,"1679 Campus Center Dr Rm 1120, Salt Lake City, UT 84112",40.76142004,-111.8433564,"https://www.google.com/maps/place/David+Eccles+School+of+Business+Academic+Advising/@40.761546,-111.843351,17z/data=!4m5!3m4!1s0x0:0x79d5eb7bde4d512c!8m2!3d40.7612153!4d-111.8433457?hl=en-US",No number,"Mo (7:30 AM - 6:00 PM), Tue (7:30 AM - 6:00 PM), Wed (7:30 AM - 6:00 PM), Thu (7:30 AM - 6:00 PM), Fri(9:00 AM - 1:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.5,"https://www.google.com/maps/place/Two+Creek+Coffee+House/@40.7665334,-111.8477138,19.75z/data=!4m7!3m6!1s0x875271d605556b13:0x46d01e9d0733b4e6!8m2!3d40.7664888!4d-111.8477119!9m1!1b25",https://www.twocreekcoffee.com/menu.html,Without Coffee,7,Hot Chocolate,"{3.50, 4.25,4.75}","choice of milk chocolate, white chocolate, mexican chocolate, or valrhona chocolate combined with milk",https://www.twocreekcoffee.com/
Madsen,Spencer Fox Eccles Business,Café,"1680 Campus Center Dr Rm 1120, Salt Lake City, UT 84112",40.76142004,-111.8433564,"https://www.google.com/maps/place/David+Eccles+School+of+Business+Academic+Advising/@40.761546,-111.843351,17z/data=!4m5!3m4!1s0x0:0x79d5eb7bde4d512c!8m2!3d40.7612153!4d-111.8433457?hl=en-US",No number,"Mo (7:30 AM - 6:00 PM), Tue (7:30 AM - 6:00 PM), Wed (7:30 AM - 6:00 PM), Thu (7:30 AM - 6:00 PM), Fri(9:00 AM - 1:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.5,"https://www.google.com/maps/place/Two+Creek+Coffee+House/@40.7665334,-111.8477138,19.75z/data=!4m7!3m6!1s0x875271d605556b13:0x46d01e9d0733b4e6!8m2!3d40.7664888!4d-111.8477119!9m1!1b26",https://www.twocreekcoffee.com/menu.html,Without Coffee,7,Chai Tea Latte,"{3.50, 4.25,4.75}",spiced black tea combined with milk ,https://www.twocreekcoffee.com/
Madsen,Spencer Fox Eccles Business,Café,"1681 Campus Center Dr Rm 1120, Salt Lake City, UT 84112",40.76142004,-111.8433564,"https://www.google.com/maps/place/David+Eccles+School+of+Business+Academic+Advising/@40.761546,-111.843351,17z/data=!4m5!3m4!1s0x0:0x79d5eb7bde4d512c!8m2!3d40.7612153!4d-111.8433457?hl=en-US",No number,"Mo (7:30 AM - 6:00 PM), Tue (7:30 AM - 6:00 PM), Wed (7:30 AM - 6:00 PM), Thu (7:30 AM - 6:00 PM), Fri(9:00 AM - 1:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.5,"https://www.google.com/maps/place/Two+Creek+Coffee+House/@40.7665334,-111.8477138,19.75z/data=!4m7!3m6!1s0x875271d605556b13:0x46d01e9d0733b4e6!8m2!3d40.7664888!4d-111.8477119!9m1!1b27",https://www.twocreekcoffee.com/menu.html,Without Coffee,7,Italian Soda,"{2.00,2.75,3.00}",choice of syrup flavor combined with club soda and optional splash of cream,https://www.twocreekcoffee.com/
Madsen,Spencer Fox Eccles Business,Café,"1682 Campus Center Dr Rm 1120, Salt Lake City, UT 84112",40.76142004,-111.8433564,"https://www.google.com/maps/place/David+Eccles+School+of+Business+Academic+Advising/@40.761546,-111.843351,17z/data=!4m5!3m4!1s0x0:0x79d5eb7bde4d512c!8m2!3d40.7612153!4d-111.8433457?hl=en-US",No number,"Mo (7:30 AM - 6:00 PM), Tue (7:30 AM - 6:00 PM), Wed (7:30 AM - 6:00 PM), Thu (7:30 AM - 6:00 PM), Fri(9:00 AM - 1:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.5,"https://www.google.com/maps/place/Two+Creek+Coffee+House/@40.7665334,-111.8477138,19.75z/data=!4m7!3m6!1s0x875271d605556b13:0x46d01e9d0733b4e6!8m2!3d40.7664888!4d-111.8477119!9m1!1b28",https://www.twocreekcoffee.com/menu.html,Without Coffee,7,Organic Lemonade,"{3.25, 3.5,3.75}",,https://www.twocreekcoffee.com/
Madsen,Spencer Fox Eccles Business,Café,"1683 Campus Center Dr Rm 1120, Salt Lake City, UT 84112",40.76142004,-111.8433564,"https://www.google.com/maps/place/David+Eccles+School+of+Business+Academic+Advising/@40.761546,-111.843351,17z/data=!4m5!3m4!1s0x0:0x79d5eb7bde4d512c!8m2!3d40.7612153!4d-111.8433457?hl=en-US",No number,"Mo (7:30 AM - 6:00 PM), Tue (7:30 AM - 6:00 PM), Wed (7:30 AM - 6:00 PM), Thu (7:30 AM - 6:00 PM), Fri(9:00 AM - 1:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.5,"https://www.google.com/maps/place/Two+Creek+Coffee+House/@40.7665334,-111.8477138,19.75z/data=!4m7!3m6!1s0x875271d605556b13:0x46d01e9d0733b4e6!8m2!3d40.7664888!4d-111.8477119!9m1!1b29",https://www.twocreekcoffee.com/menu.html,Without Coffee,7,Iced Tea,"{2.00, 2.75, 3.00}",choice of classic black or citrus green tea served over ice,https://www.twocreekcoffee.com/
Madsen,Spencer Fox Eccles Business,Café,"1684 Campus Center Dr Rm 1120, Salt Lake City, UT 84112",40.76142004,-111.8433564,"https://www.google.com/maps/place/David+Eccles+School+of+Business+Academic+Advising/@40.761546,-111.843351,17z/data=!4m5!3m4!1s0x0:0x79d5eb7bde4d512c!8m2!3d40.7612153!4d-111.8433457?hl=en-US",No number,"Mo (7:30 AM - 6:00 PM), Tue (7:30 AM - 6:00 PM), Wed (7:30 AM - 6:00 PM), Thu (7:30 AM - 6:00 PM), Fri(9:00 AM - 1:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,4.5,"https://www.google.com/maps/place/Two+Creek+Coffee+House/@40.7665334,-111.8477138,19.75z/data=!4m7!3m6!1s0x875271d605556b13:0x46d01e9d0733b4e6!8m2!3d40.7664888!4d-111.8477119!9m1!1b30",https://www.twocreekcoffee.com/menu.html,Without Coffee,7,Arnold Palmer,"{3.25, 3.5,3.75}",balanced and refreshing combination of lemonade and iced tea,https://www.twocreekcoffee.com/
Market,Marriot Library,Café,"295 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b1",No photo,Hot Espresso Drinks,10,White Chocolate Mocha,4.99,,No website
Market,Marriot Library,Café,"296 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464923",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b2",No photo,Hot Espresso Drinks,10,Caramel Macchiato,4.49,,No website
Market,Marriot Library,Café,"297 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464924",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b3",No photo,Hot Espresso Drinks,10,Cafe Mocha,4.29,,No website
Market,Marriot Library,Café,"298 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464925",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b4",No photo,Hot Espresso Drinks,10,Cappuccino,3.79,,No website
Market,Marriot Library,Café,"299 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464926",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b5",No photo,Hot Espresso Drinks,10,Cafe Latte,3.79,,No website
Market,Marriot Library,Café,"300 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464927",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b6",No photo,Hot Espresso Drinks,10,Cafe Americano,3.29,,No website
Market,Marriot Library,Café,"301 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464928",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b7",No photo,Hot Espresso Drinks,10,Espresso,2.49,,No website
Market,Marriot Library,Café,"302 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464929",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b8",No photo,Hot Espresso Drinks,10,Hot Cocoa,3.29,,No website
Market,Marriot Library,Café,"303 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464930",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b9",No photo,Hot Espresso Drinks,10,Chai Tea Latte,4.29,,No website
Market,Marriot Library,Café,"304 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464931",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b10",No photo,Hot Espresso Drinks,10,Brewed Coffee,1.99,,No website
Market,Marriot Library,Café,"305 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464932",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b11",No photo,Iced Espresso Drinks,6,Iced Coffee,3.49,,No website
Market,Marriot Library,Café,"306 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464933",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b12",No photo,Iced Espresso Drinks,6,Iced White Chocolate Mocha,3.99,,No website
Market,Marriot Library,Café,"307 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464934",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b13",No photo,Iced Espresso Drinks,6,Iced Caramel Latte,4.59,,No website
Market,Marriot Library,Café,"308 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464935",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b14",No photo,Iced Espresso Drinks,6,Iced Cafe Mocha,4.29,,No website
Market,Marriot Library,Café,"309 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464936",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b15",No photo,Iced Espresso Drinks,6,Iced Cafe Latte,3.79,,No website
Market,Marriot Library,Café,"310 S Campus Dr Salt Lake City, Salt Lake City, UT 84112",40.76292074,-111.8464493,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!3m1!4b1!4m5!3m4!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464937",801-587-9759,"Mo (8:00 AM - 6:00 PM), Tue (8:00 AM - 6:00 PM), Wed (8:00 AM - 6:00 PM), Thu (8:00 AM - 6:00 PM), Fri(8:00 AM - 2:30 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,2.8,"https://www.google.com/maps/place/Market+-+Marriott+Library/@40.7627298,-111.8509822,17z/data=!4m7!3m6!1s0x87525f8d391c00a9:0xbd658ded5a39ef6a!8m2!3d40.7627258!4d-111.8464922!9m1!1b16",No photo,Iced Espresso Drinks,6,Iced Chai Tea Latte,4.29,,No website
Panda Express,Union,Chinese,"200 S, Central Campus Dr, Salt Lake City, UT 84112",40.76546936,-111.8461141,"https://www.google.com/maps/search/panda+express/@40.7647158,-111.8464995,17.5z",801-585-3319,"Mo (10:00 AM - 6:00 PM), Tue (10:00 AM - 6:00 PM), Wed (10:00 AM - 6:00 PM), Thu (10:00 AM - 6:00 PM), Fri(10:00 AM - 5:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,3.6,"https://www.google.com/maps/place/Panda+Express/@40.7650188,-111.8548664,16z/data=!4m11!1m2!2m1!1srestaurants+panda!3m7!1s0x87525f8d83ab008f:0x7e8eb2f3d7657a17!8m2!3d40.7650188!4d-111.8461117!9m1!1b1!15sChFyZXN0YXVyYW50cyBwYW5kYVoTIhFyZXN0YXVyYW50cyBwYW5kYZIBEmNoaW5lc2VfcmVzdGF1cmFudOABAA",https://www.pandaexpress.com/menu/entrees,Appetizers,3,Chicken Egg Roll,2,"Cabbage, carrots, gree onions and chicken in a crispy wonton wrapper.",https://www.pandaexpress.com/
Panda Express,Union,Chinese,"201 S, Central Campus Dr, Salt Lake City, UT 84112",40.76546936,-111.8461141,"https://www.google.com/maps/search/panda+express/@40.7647158,-111.8464995,17.5z",801-585-3319,"Mo (10:00 AM - 6:00 PM), Tue (10:00 AM - 6:00 PM), Wed (10:00 AM - 6:00 PM), Thu (10:00 AM - 6:00 PM), Fri(10:00 AM - 5:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,3.6,"https://www.google.com/maps/place/Panda+Express/@40.7650188,-111.8548664,16z/data=!4m11!1m2!2m1!1srestaurants+panda!3m7!1s0x87525f8d83ab008f:0x7e8eb2f3d7657a17!8m2!3d40.7650188!4d-111.8461117!9m1!1b1!15sChFyZXN0YXVyYW50cyBwYW5kYVoTIhFyZXN0YXVyYW50cyBwYW5kYZIBEmNoaW5lc2VfcmVzdGF1cmFudOABAA",https://www.pandaexpress.com/menu/entrees,Appetizers,3,Vegetable Spring Rolls,2,"Cabbage, celery, carrots, green onions and Chinese noodles in a crispy wonton wrapper",https://www.pandaexpress.com/
Panda Express,Union,Chinese,"202 S, Central Campus Dr, Salt Lake City, UT 84112",40.76546936,-111.8461141,"https://www.google.com/maps/search/panda+express/@40.7647158,-111.8464995,17.5z",801-585-3319,"Mo (10:00 AM - 6:00 PM), Tue (10:00 AM - 6:00 PM), Wed (10:00 AM - 6:00 PM), Thu (10:00 AM - 6:00 PM), Fri(10:00 AM - 5:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,3.6,"https://www.google.com/maps/place/Panda+Express/@40.7650188,-111.8548664,16z/data=!4m11!1m2!2m1!1srestaurants+panda!3m7!1s0x87525f8d83ab008f:0x7e8eb2f3d7657a17!8m2!3d40.7650188!4d-111.8461117!9m1!1b1!15sChFyZXN0YXVyYW50cyBwYW5kYVoTIhFyZXN0YXVyYW50cyBwYW5kYZIBEmNoaW5lc2VfcmVzdGF1cmFudOABAA",https://www.pandaexpress.com/menu/entrees,Appetizers,3,Cream Cheese Rangoon,2,,https://www.pandaexpress.com/
Panda Express,Union,Chinese,"203 S, Central Campus Dr, Salt Lake City, UT 84112",40.76546936,-111.8461141,"https://www.google.com/maps/search/panda+express/@40.7647158,-111.8464995,17.5z",801-585-3319,"Mo (10:00 AM - 6:00 PM), Tue (10:00 AM - 6:00 PM), Wed (10:00 AM - 6:00 PM), Thu (10:00 AM - 6:00 PM), Fri(10:00 AM - 5:00 PM), Sat(Closed), Sun (Closed)",Yes,Yes,No,3.6,"https://www.google.com/maps/place/Panda+Express/@40.7650188,-111.8548664,16z/data=!4m11!1m2!2m1!1srestaurants+panda!3m7!1s0x87525f8d83ab008f:0x7e8eb2f3d7657a17!8m2!3d40.7650188!4d-111.8461117!9m1!1b1!15sChFyZXN0YXVyYW50cyBwYW5kYVoTIhFyZXN0YXVyYW50cyBwYW5kYZIBEmNoaW5lc2VfcmVzdGF1cmFudOABAA",https://www.pandaexpress.com/menu/entrees,Build Your Own,3,Bowl,6.6,Any 1 Side & 1 Entrée,https://www.pandaexpress.com/
